年,月,日,泾川 ,红河 ,毛家河 
1998,1,5,0.65,-1,1.7
1998,1,6,0.65,-1,1.7
1998,1,7,0.65,-1,1.7
1998,1,8,0.65,-1,1.7
1998,1,9,0.65,-1,1.7
1998,1,10,0.86,-1,1.79
1998,1,11,1.55,-1,2.1
1998,1,12,1.6,-1,2.12
1998,1,13,1.6,-1,2.12
1998,1,14,1.6,-1,2.12
1998,1,15,1.6,-1,2.12
1998,1,16,1.6,-1,2.12
1998,1,17,1.6,-1,2.12
1998,1,18,1.6,-1,2.12
1998,1,19,1.6,-1,2.12
1998,1,20,1.43,-1,1.85
1998,1,21,0.882,-1,0.968
1998,1,22,0.84,-1,0.9
1998,1,23,0.84,-1,0.9
1998,1,24,0.84,-1,0.9
1998,1,25,0.84,-1,0.9
1998,1,26,0.84,-1,0.9
1998,1,27,0.84,-1,0.9
1998,1,28,0.84,-1,0.9
1998,1,29,0.84,-1,0.9
1998,1,30,0.84,-1,0.9
1998,1,31,1.36,-1,1.17
1998,2,1,3.03,-1,2.06
1998,2,2,3.16,-1,2.13
1998,2,3,3.16,-1,2.13
1998,2,4,3.16,-1,2.13
1998,2,5,3.16,-1,2.13
1998,2,6,3.16,-1,2.13
1998,2,7,3.16,-1,2.13
1998,2,8,3.16,-1,2.13
1998,2,9,3.16,-1,2.13
1998,2,10,3.16,-1,2.27
1998,2,11,3.17,-1,2.73
1998,2,12,3.17,-1,2.76
1998,2,13,3.17,-1,2.76
1998,2,14,3.17,-1,2.76
1998,2,15,3.17,-1,2.76
1998,2,16,3.17,-1,2.76
1998,2,17,3.17,-1,2.76
1998,2,18,3.17,-1,2.76
1998,2,19,3.17,-1,2.76
1998,2,20,2.87,-1,2.48
1998,2,21,1.88,-1,1.59
1998,2,22,1.81,-1,1.52
1998,2,23,1.81,-1,1.52
1998,2,24,1.81,-1,1.52
1998,2,25,1.81,-1,1.52
1998,2,26,1.81,-1,1.52
1998,2,27,1.81,-1,1.52
1998,2,28,2.5,-1,1.86
1998,3,1,4.74,-1,2.98
1998,3,2,4.91,-1,3.06
1998,3,3,4.91,-1,3.06
1998,3,4,4.91,-1,3.06
1998,3,5,4.91,-1,3.06
1998,3,6,4.91,-1,3.06
1998,3,7,4.91,-1,3.06
1998,3,8,4.91,-1,3.06
1998,3,9,4.91,-1,3.06
1998,3,10,4.64,-1,3.08
1998,3,11,3.77,-1,3.16
1998,3,12,3.7,-1,3.16
1998,3,13,3.7,-1,3.16
1998,3,14,3.7,-1,3.16
1998,3,15,3.7,-1,3.16
1998,3,16,3.7,-1,3.16
1998,3,17,3.7,-1,3.16
1998,3,18,3.7,-1,3.16
1998,3,19,3.7,-1,3.16
1998,3,20,3.4,-1,3.65
1998,3,21,2.44,-1,5.24
1998,3,22,2.37,-1,5.36
1998,3,23,2.37,-1,5.36
1998,3,24,2.37,-1,5.36
1998,3,25,2.37,-1,5.36
1998,3,26,2.37,-1,5.36
1998,3,27,2.37,-1,5.36
1998,3,28,2.37,-1,5.36
1998,3,29,2.37,-1,5.36
1998,3,30,2.37,-1,5.36
1998,3,31,2.37,-1,5.36
1998,4,1,2.63,-1,2.76
1998,4,2,2.52,-1,2.78
1998,4,3,2.69,-1,2.57
1998,4,4,2.71,-1,2.82
1998,4,5,2.81,-1,2.75
1998,4,6,3.79,-1,3.03
1998,4,7,5.2,-1,3.39
1998,4,8,4.14,-1,5.15
1998,4,9,3.7,-1,3.75
1998,4,10,3.8,-1,3.88
1998,4,11,5.31,-1,3.57
1998,4,12,5.88,-1,3.46
1998,4,13,3.76,-1,2.48
1998,4,14,2.32,-1,2.26
1998,4,15,2.29,-1,1.12
1998,4,16,2.23,-1,2.4
1998,4,17,1.98,-1,2.56
1998,4,18,1.76,-1,2.02
1998,4,19,0.861,-1,1.75
1998,4,20,0.54,-1,0.786
1998,4,21,0.532,-1,0.492
1998,4,22,0.279,-1,0.236
1998,4,23,0.134,-1,1.98
1998,4,24,0.12,-1,1.42
1998,4,25,0.12,-1,1.63
1998,4,26,0.122,-1,1.47
1998,4,27,0.191,-1,1.78
1998,4,28,0.239,-1,1.6
1998,4,29,1.85,-1,2.48
1998,4,30,4.3,-1,4.67
1998,5,1,7.2,-1,8.21
1998,5,2,4.44,-1,3.38
1998,5,3,2.66,-1,2.97
1998,5,4,2.33,-1,2.62
1998,5,5,3.22,-1,1.58
1998,5,6,4.94,-1,2.64
1998,5,7,7.7,-1,4.32
1998,5,8,6.18,-1,3.14
1998,5,9,8.59,-1,5.91
1998,5,10,12.1,-1,6.75
1998,5,11,7.75,-1,6.26
1998,5,12,5.25,-1,4.82
1998,5,13,5.19,-1,3.41
1998,5,14,5.32,-1,3.17
1998,5,15,5.47,-1,2.9
1998,5,16,5.63,-1,2.02
1998,5,17,4.67,-1,2.5
1998,5,18,3.76,-1,2.4
1998,5,19,3.76,-1,2.37
1998,5,20,8,-1,8.44
1998,5,21,45.6,-1,71.4
1998,5,22,12.9,-1,14.9
1998,5,23,10.8,-1,7.11
1998,5,24,9.31,-1,4.66
1998,5,25,8.44,-1,2.8
1998,5,26,7.96,-1,2.82
1998,5,27,8.11,-1,2.48
1998,5,28,8,-1,2.82
1998,5,29,7.96,-1,2.52
1998,5,30,8.36,-1,2.74
1998,5,31,11,-1,3.07
1998,6,1,12,-1,4.04
1998,6,2,8.59,-1,2.62
1998,6,3,7.59,-1,2.16
1998,6,4,6.61,-1,1.97
1998,6,5,5.85,-1,2.42
1998,6,6,6,-1,2.3
1998,6,7,5.81,-1,1.55
1998,6,8,5.78,-1,1.98
1998,6,9,5.64,-1,8.3
1998,6,10,4.96,-1,3.59
1998,6,11,4.93,-1,2.81
1998,6,12,5.22,-1,3.17
1998,6,13,5.62,-1,3.59
1998,6,14,4.36,-1,4.9
1998,6,15,4.01,-1,2.95
1998,6,16,3.88,-1,3.01
1998,6,17,4.01,-1,2.48
1998,6,18,3.7,-1,0.906
1998,6,19,2.62,-1,1.54
1998,6,20,1.96,-1,1.44
1998,6,21,1.44,-1,2.45
1998,6,22,1.59,-1,1.01
1998,6,23,1.77,-1,1.07
1998,6,24,2.08,-1,1.4
1998,6,25,8.72,-1,10.3
1998,6,26,4.46,-1,4.58
1998,6,27,3.23,-1,4.36
1998,6,28,2.18,-1,2.69
1998,6,29,1.2,-1,0.373
1998,6,30,1.1,-1,1.57
1998,7,1,1.16,-1,2.39
1998,7,2,0.749,-1,1.78
1998,7,3,0.673,-1,0.2
1998,7,4,0.676,-1,2.57
1998,7,5,49.5,-1,49.2
1998,7,6,26.4,-1,64.9
1998,7,7,8.04,-1,6.46
1998,7,8,9.46,-1,3.17
1998,7,9,9.97,-1,4.64
1998,7,10,26.2,-1,8.1
1998,7,11,16.5,-1,11.3
1998,7,12,31.8,-1,123
1998,7,13,12.2,-1,22.4
1998,7,14,9.39,-1,5.79
1998,7,15,10.3,-1,8.41
1998,7,16,17.7,-1,20.6
1998,7,17,11.1,-1,11.6
1998,7,18,8.34,-1,4.55
1998,7,19,8.12,-1,4.02
1998,7,20,8.02,-1,3.91
1998,7,21,6.89,-1,2.47
1998,7,22,5.84,-1,1.57
1998,7,23,5.4,-1,2.59
1998,7,24,4.4,-1,0.858
1998,7,25,1.54,-1,0.156
1998,7,26,1.01,-1,2.44
1998,7,27,9.94,-1,6.7
1998,7,28,9.56,-1,5.42
1998,7,29,7.61,-1,5.05
1998,7,30,5.85,-1,4.41
1998,7,31,8.22,-1,3.4
1998,8,1,8.51,-1,12.3
1998,8,2,6.13,-1,5.77
1998,8,3,5.84,-1,7.56
1998,8,4,6.78,-1,11.4
1998,8,5,6.14,-1,5.25
1998,8,6,6.03,-1,3.48
1998,8,7,5.14,-1,2.8
1998,8,8,3.42,-1,2.52
1998,8,9,4.21,-1,3.08
1998,8,10,5.25,-1,2.42
1998,8,11,5.22,-1,2.77
1998,8,12,5.01,-1,3.22
1998,8,13,4.73,-1,1.84
1998,8,14,4.96,-1,2.9
1998,8,15,5.68,-1,2.19
1998,8,16,5.5,-1,2.04
1998,8,17,5.44,-1,13.5
1998,8,18,4.37,-1,37.2
1998,8,19,4.26,-1,11.1
1998,8,20,5.21,-1,3.93
1998,8,21,18.1,-1,11.6
1998,8,22,6.63,-1,5.81
1998,8,23,5.5,-1,2.85
1998,8,24,26.2,-1,71.3
1998,8,25,8.69,-1,8.83
1998,8,26,22.5,-1,20.4
1998,8,27,18.3,-1,16.3
1998,8,28,11.9,-1,4.96
1998,8,29,10.9,-1,5.76
1998,8,30,7.85,-1,4.94
1998,8,31,7.24,-1,2.79
1998,9,1,7.11,-1,2.9
1998,9,2,6.93,-1,2.84
1998,9,3,6.69,-1,2.49
1998,9,4,6.36,-1,1.97
1998,9,5,6.36,-1,1.96
1998,9,6,6.35,-1,2.82
1998,9,7,5.97,-1,1.78
1998,9,8,5.65,-1,1.36
1998,9,9,5.47,-1,2.08
1998,9,10,5.16,-1,1.06
1998,9,11,4.72,-1,0.908
1998,9,12,4.72,-1,1.26
1998,9,13,4.72,-1,1.32
1998,9,14,4.72,-1,1.78
1998,9,15,4.72,-1,2.22
1998,9,16,4.73,-1,1.8
1998,9,17,5.17,-1,17.5
1998,9,18,5.56,-1,4.51
1998,9,19,6.04,-1,3.18
1998,9,20,5.93,-1,2.94
1998,9,21,5.65,-1,2.27
1998,9,22,5.47,-1,2.63
1998,9,23,5.47,-1,2.3
1998,9,24,5.47,-1,1.83
1998,9,25,5.47,-1,2.12
1998,9,26,5.47,-1,1.68
1998,9,27,5.37,-1,1.12
1998,9,28,5.11,-1,1.94
1998,9,29,4.96,-1,1
1998,9,30,4.66,-1,0.37
1998,10,1,4.23,-1,0.223
1998,10,2,4.43,-1,0.214
1998,10,3,4.72,-1,0.39
1998,10,4,4.72,-1,0.61
1998,10,5,4.72,-1,0.742
1998,10,6,4.72,-1,1.03
1998,10,7,4.72,-1,2.13
1998,10,8,4.74,-1,3.08
1998,10,9,16.1,-1,7.08
1998,10,10,9.19,-1,4.77
1998,10,11,6.92,-1,3.45
1998,10,12,7.16,-1,3.52
1998,10,13,13.8,-1,8.47
1998,10,14,8.01,-1,6.92
1998,10,15,6.66,-1,5.19
1998,10,16,6.52,-1,4.33
1998,10,17,6.36,-1,2.85
1998,10,18,6.1,-1,2.98
1998,10,19,5.28,-1,2.45
1998,10,20,5.22,-1,2.17
1998,10,21,5.22,-1,0.678
1998,10,22,5.22,-1,1.65
1998,10,23,5.22,-1,2.44
1998,10,24,5.22,-1,2.48
1998,10,25,5.22,-1,2.5
1998,10,26,5.24,-1,2.42
1998,10,27,5.73,-1,2.5
1998,10,28,6.29,-1,2.27
1998,10,29,6.34,-1,2.27
1998,10,30,5.84,-1,2.27
1998,10,31,5.78,-1,2.27
1998,11,1,4.58,-1,2.15
1998,11,2,4.58,-1,2.15
1998,11,3,4.58,-1,2.15
1998,11,4,4.58,-1,2.15
1998,11,5,4.58,-1,2.15
1998,11,6,4.58,-1,2.15
1998,11,7,4.58,-1,2.15
1998,11,8,4.58,-1,2.15
1998,11,9,4.58,-1,2.15
1998,11,10,4.15,-1,2.06
1998,11,11,2.74,-1,1.78
1998,11,12,2.63,-1,1.76
1998,11,13,2.63,-1,1.76
1998,11,14,2.63,-1,1.76
1998,11,15,2.63,-1,1.76
1998,11,16,2.63,-1,1.76
1998,11,17,2.63,-1,1.76
1998,11,18,2.63,-1,1.76
1998,11,19,2.63,-1,1.76
1998,11,20,2.1,-1,1.96
1998,11,21,0.363,-1,2.62
1998,11,22,0.23,-1,2.67
1998,11,23,0.23,-1,2.67
1998,11,24,0.23,-1,2.67
1998,11,25,0.23,-1,2.67
1998,11,26,0.23,-1,2.67
1998,11,27,0.23,-1,2.67
1998,11,28,0.23,-1,2.67
1998,11,29,0.23,-1,2.67
1998,11,30,0.212,-1,2.86
1998,12,1,0.154,-1,3.46
1998,12,2,0.15,-1,3.51
1998,12,3,0.15,-1,3.51
1998,12,4,0.15,-1,3.51
1998,12,5,0.15,-1,3.51
1998,12,6,0.15,-1,3.51
1998,12,7,0.15,-1,3.51
1998,12,8,0.15,-1,3.51
1998,12,9,0.15,-1,3.51
1998,12,10,0.597,-1,3.23
1998,12,11,2.05,-1,2.31
1998,12,12,2.16,-1,2.24
1998,12,13,2.16,-1,2.24
1998,12,14,2.16,-1,2.24
1998,12,15,2.16,-1,2.24
1998,12,16,2.16,-1,2.24
1998,12,17,2.16,-1,2.24
1998,12,18,2.16,-1,2.24
1998,12,19,2.16,-1,2.24
1998,12,20,2.12,-1,2.25
1998,12,21,1.99,-1,2.28
1998,12,22,1.98,-1,2.28
1998,12,23,1.98,-1,2.28
1998,12,24,1.98,-1,2.28
1998,12,25,1.98,-1,2.28
1998,12,26,1.98,-1,2.28
1998,12,27,1.98,-1,2.28
1998,12,28,1.98,-1,2.28
1998,12,29,1.98,-1,2.28
1998,12,30,1.98,-1,2.28
1998,12,31,1.98,-1,2.28
1999,1,1,2.09,-1,2
1999,1,2,2.09,-1,2
1999,1,3,2.09,-1,2
1999,1,4,2.09,-1,2
1999,1,5,2.09,-1,2
1999,1,6,2.09,-1,2
1999,1,7,2.09,-1,2
1999,1,8,2.09,-1,2
1999,1,9,2.09,-1,2
1999,1,10,1.91,-1,2.12
1999,1,11,1.34,-1,2.49
1999,1,12,1.3,-1,2.52
1999,1,13,1.3,-1,2.52
1999,1,14,1.3,-1,2.52
1999,1,15,1.3,-1,2.52
1999,1,16,1.3,-1,2.52
1999,1,17,1.3,-1,2.52
1999,1,18,1.3,-1,2.52
1999,1,19,1.3,-1,2.52
1999,1,20,1.43,-1,2.42
1999,1,21,1.87,-1,2.11
1999,1,22,1.9,-1,2.09
1999,1,23,1.9,-1,2.09
1999,1,24,1.9,-1,2.09
1999,1,25,1.9,-1,2.09
1999,1,26,1.9,-1,2.09
1999,1,27,1.9,-1,2.09
1999,1,28,1.9,-1,2.09
1999,1,29,1.9,-1,2.09
1999,1,30,1.9,-1,2.09
1999,1,31,1.87,-1,2.85
1999,2,1,1.78,-1,5.33
1999,2,2,1.77,-1,5.52
1999,2,3,1.77,-1,5.52
1999,2,4,1.77,-1,5.52
1999,2,5,1.77,-1,5.52
1999,2,6,1.77,-1,5.52
1999,2,7,1.77,-1,5.52
1999,2,8,1.77,-1,5.52
1999,2,9,1.77,-1,5.52
1999,2,10,1.83,-1,5.56
1999,2,11,2.04,-1,5.71
1999,2,12,2.05,-1,5.72
1999,2,13,2.05,-1,5.72
1999,2,14,2.05,-1,5.72
1999,2,15,2.05,-1,5.72
1999,2,16,2.05,-1,5.72
1999,2,17,2.05,-1,5.72
1999,2,18,2.05,-1,5.72
1999,2,19,2.05,-1,5.72
1999,2,20,1.9,-1,6.18
1999,2,21,1.43,-1,7.67
1999,2,22,1.39,-1,7.78
1999,2,23,1.39,-1,7.78
1999,2,24,1.39,-1,7.78
1999,2,25,1.39,-1,7.78
1999,2,26,1.39,-1,7.78
1999,2,27,1.39,-1,7.78
1999,2,28,1.36,-1,7.97
1999,3,1,1.25,-1,8.58
1999,3,2,1.24,-1,8.63
1999,3,3,1.24,-1,8.63
1999,3,4,1.24,-1,8.63
1999,3,5,1.24,-1,8.63
1999,3,6,1.24,-1,8.63
1999,3,7,1.24,-1,8.63
1999,3,8,1.24,-1,8.63
1999,3,9,1.24,-1,8.63
1999,3,10,1.05,-1,8.33
1999,3,11,0.418,-1,7.37
1999,3,12,0.37,-1,7.29
1999,3,13,0.37,-1,7.29
1999,3,14,0.37,-1,7.29
1999,3,15,0.37,-1,7.29
1999,3,16,0.37,-1,7.29
1999,3,17,0.37,-1,7.29
1999,3,18,0.37,-1,7.29
1999,3,19,0.37,-1,7.29
1999,3,20,0.352,-1,7.51
1999,3,21,0.294,-1,8.22
1999,3,22,0.29,-1,8.28
1999,3,23,0.29,-1,8.28
1999,3,24,0.29,-1,8.28
1999,3,25,0.29,-1,8.28
1999,3,26,0.29,-1,8.28
1999,3,27,0.29,-1,8.28
1999,3,28,0.29,-1,8.28
1999,3,29,0.29,-1,8.28
1999,3,30,0.29,-1,8.28
1999,3,31,0.29,-1,8.28
1999,4,1,0.18,-1,0.519
1999,4,2,0.151,-1,0.666
1999,4,3,0.11,-1,0.511
1999,4,4,0.11,-1,0.407
1999,4,5,0.11,-1,0.324
1999,4,6,0.11,-1,0.303
1999,4,7,0.114,-1,0.304
1999,4,8,0.243,-1,0.311
1999,4,9,0.265,-1,0.314
1999,4,10,0.436,-1,0.347
1999,4,11,0.934,-1,0.322
1999,4,12,0.551,-1,0.718
1999,4,13,0.398,-1,1.25
1999,4,14,0.307,-1,2.11
1999,4,15,0.227,-1,2.65
1999,4,16,0.18,-1,1.7
1999,4,17,0.155,-1,2.73
1999,4,18,0.239,-1,2.87
1999,4,19,0.174,-1,2.87
1999,4,20,0.253,-1,1.96
1999,4,21,0.331,-1,1.94
1999,4,22,0.34,-1,1.7
1999,4,23,0.423,-1,2.29
1999,4,24,6.07,-1,6.17
1999,4,25,7.32,-1,6.68
1999,4,26,6.53,-1,7.24
1999,4,27,5.4,-1,8.62
1999,4,28,4.5,-1,5.35
1999,4,29,4.13,-1,6.92
1999,4,30,4.08,-1,3.93
1999,5,1,3.3,-1,2.97
1999,5,2,2.56,-1,3.5
1999,5,3,3.14,-1,3.73
1999,5,4,3.23,-1,3.57
1999,5,5,3.12,-1,3.5
1999,5,6,3.56,-1,3.53
1999,5,7,4.4,-1,4.13
1999,5,8,4.27,-1,4.45
1999,5,9,3.81,-1,6.16
1999,5,10,2.83,-1,4.96
1999,5,11,1.97,-1,5.08
1999,5,12,1.66,-1,4.27
1999,5,13,1.47,-1,3.48
1999,5,14,1.48,-1,2.03
1999,5,15,1.7,-1,1.88
1999,5,16,5.09,-1,2.77
1999,5,17,16.1,-1,7.97
1999,5,18,6.03,-1,6.47
1999,5,19,3.74,-1,3.46
1999,5,20,3.77,-1,3.44
1999,5,21,2.73,-1,3.53
1999,5,22,2.45,-1,3.48
1999,5,23,2.66,-1,3.11
1999,5,24,3.19,-1,3
1999,5,25,9.44,-1,10.3
1999,5,26,6.32,-1,6.4
1999,5,27,4.89,-1,4.15
1999,5,28,4.74,-1,3.71
1999,5,29,4.75,-1,3.62
1999,5,30,5.02,-1,3.68
1999,5,31,5.06,-1,3.5
1999,6,1,5.18,-1,3.58
1999,6,2,4.78,-1,2.46
1999,6,3,5.02,-1,2.41
1999,6,4,5.05,-1,2.3
1999,6,5,5.04,-1,3.08
1999,6,6,4.51,-1,3.43
1999,6,7,5.95,-1,5.1
1999,6,8,13.3,-1,3.63
1999,6,9,8.05,-1,9.1
1999,6,10,6.36,-1,3.56
1999,6,11,6.08,-1,2.8
1999,6,12,6.07,-1,1.19
1999,6,13,5.59,-1,4.84
1999,6,14,5.5,-1,2.83
1999,6,15,6.7,-1,3.77
1999,6,16,13.7,-1,6.88
1999,6,17,10.1,-1,6.11
1999,6,18,8.62,-1,3.79
1999,6,19,7.44,-1,3.06
1999,6,20,7.29,-1,2.51
1999,6,21,6.93,-1,2.99
1999,6,22,10.3,-1,1.53
1999,6,23,9.51,-1,1.42
1999,6,24,7.77,-1,1.14
1999,6,25,7.29,-1,1.22
1999,6,26,6.41,-1,1.09
1999,6,27,5.69,-1,0.857
1999,6,28,5.69,-1,0.812
1999,6,29,5.69,-1,0.872
1999,6,30,5.69,-1,0.812
1999,7,1,5.29,-1,0.604
1999,7,2,4.74,-1,0.942
1999,7,3,5.19,-1,1.82
1999,7,4,21,-1,9.34
1999,7,5,17.5,-1,18.1
1999,7,6,8.96,-1,6.78
1999,7,7,8.2,-1,6.5
1999,7,8,7.91,-1,5.2
1999,7,9,8.91,-1,4.86
1999,7,10,7.76,-1,4.12
1999,7,11,10.8,-1,40.7
1999,7,12,6.62,-1,62.2
1999,7,13,168,-1,12.7
1999,7,14,136,-1,138
1999,7,15,48.1,-1,20.8
1999,7,16,55,-1,6.23
1999,7,17,39.3,-1,4.18
1999,7,18,26.6,-1,4.55
1999,7,19,25.5,-1,8.66
1999,7,20,25.5,-1,14.9
1999,7,21,27.4,-1,131
1999,7,22,62.2,-1,162
1999,7,23,60.3,-1,50.5
1999,7,24,36.7,-1,7.04
1999,7,25,29,-1,4.67
1999,7,26,9.98,-1,2.92
1999,7,27,8.83,-1,1.67
1999,7,28,8.04,-1,1.64
1999,7,29,7.94,-1,1.64
1999,7,30,7.94,-1,1.64
1999,7,31,7.94,-1,2.06
1999,8,1,7.61,-1,0.901
1999,8,2,7.14,-1,0.742
1999,8,3,12.4,-1,2.6
1999,8,4,8.4,-1,2.9
1999,8,5,8.02,-1,2.34
1999,8,6,6.92,-1,2.35
1999,8,7,6.14,-1,0.981
1999,8,8,6.32,-1,1.85
1999,8,9,6.12,-1,2.68
1999,8,10,5.7,-1,3.3
1999,8,11,5.19,-1,1.74
1999,8,12,4.66,-1,1.62
1999,8,13,4.21,-1,1.64
1999,8,14,3.3,-1,1.05
1999,8,15,3.1,-1,0.122
1999,8,16,2.61,-1,0.26
1999,8,17,2.23,-1,0.646
1999,8,18,2.24,-1,0.337
1999,8,19,2.24,-1,0.398
1999,8,20,1.52,-1,0.284
1999,8,21,1.15,-1,0.179
1999,8,22,1.02,-1,0.418
1999,8,23,1.02,-1,0.663
1999,8,24,1.24,-1,2.02
1999,8,25,10.2,-1,3.17
1999,8,26,5.06,-1,17.3
1999,8,27,4.15,-1,4.95
1999,8,28,3.48,-1,4.55
1999,8,29,2.53,-1,2.8
1999,8,30,2.53,-1,6.65
1999,8,31,2.41,-1,6.15
1999,9,1,2.23,-1,4.75
1999,9,2,2.37,-1,3.33
1999,9,3,2.7,-1,3.43
1999,9,4,2.53,-1,3.5
1999,9,5,2.53,-1,3.5
1999,9,6,2.53,-1,3.5
1999,9,7,2.28,-1,3.5
1999,9,8,1.82,-1,3.48
1999,9,9,1.67,-1,3.09
1999,9,10,1.77,-1,3.04
1999,9,11,1.92,-1,1.87
1999,9,12,2.06,-1,2.39
1999,9,13,2.49,-1,1.98
1999,9,14,2.26,-1,3.05
1999,9,15,2.22,-1,3.29
1999,9,16,1.96,-1,2.76
1999,9,17,2.05,-1,3.15
1999,9,18,3.23,-1,1.95
1999,9,19,4.84,-1,1.97
1999,9,20,9.53,-1,2.42
1999,9,21,16.2,-1,4.16
1999,9,22,3.34,-1,5.27
1999,9,23,2.03,-1,3.08
1999,9,24,1.92,-1,4.25
1999,9,25,2.05,-1,2.41
1999,9,26,2.23,-1,2.4
1999,9,27,2.35,-1,3.77
1999,9,28,2.4,-1,3.8
1999,9,29,2.21,-1,3.68
1999,9,30,2.53,-1,2.45
1999,10,1,5.31,-1,0.88
1999,10,2,4.98,-1,1.98
1999,10,3,4.6,-1,1.54
1999,10,4,4.6,-1,1.68
1999,10,5,4.6,-1,3.62
1999,10,6,4.59,-1,3.77
1999,10,7,4.2,-1,3.93
1999,10,8,4.15,-1,3.8
1999,10,9,4.15,-1,3.79
1999,10,10,4.15,-1,3.53
1999,10,11,4.14,-1,3.51
1999,10,12,3.56,-1,3.77
1999,10,13,3.25,-1,3.79
1999,10,14,3.25,-1,3.66
1999,10,15,3.25,-1,3.8
1999,10,16,3.1,-1,3.8
1999,10,17,2.88,-1,3.8
1999,10,18,2.88,-1,3.8
1999,10,19,3.03,-1,3.79
1999,10,20,3.25,-1,3.53
1999,10,21,3.25,-1,3.5
1999,10,22,3.24,-1,3.5
1999,10,23,2.92,-1,2.82
1999,10,24,2.88,-1,2.43
1999,10,25,2.88,-1,3.2
1999,10,26,3.03,-1,2.59
1999,10,27,3.62,-1,3.03
1999,10,28,4.15,-1,2.31
1999,10,29,4.15,-1,3.3
1999,10,30,4.15,-1,3.21
1999,10,31,4.15,-1,3.47
1999,11,1,2.45,-1,3.52
1999,11,2,2.45,-1,3.52
1999,11,3,2.45,-1,3.52
1999,11,4,2.45,-1,3.52
1999,11,5,2.45,-1,3.52
1999,11,6,2.45,-1,3.52
1999,11,7,2.45,-1,3.52
1999,11,8,2.45,-1,3.52
1999,11,9,2.45,-1,3.52
1999,11,10,2.39,-1,3.45
1999,11,11,2.2,-1,3.22
1999,11,12,2.18,-1,3.2
1999,11,13,2.18,-1,3.2
1999,11,14,2.18,-1,3.2
1999,11,15,2.18,-1,3.2
1999,11,16,2.18,-1,3.2
1999,11,17,2.18,-1,3.2
1999,11,18,2.18,-1,3.2
1999,11,19,2.18,-1,3.2
1999,11,20,1.71,-1,3.16
1999,11,21,0.202,-1,3.05
1999,11,22,0.086,-1,3.04
1999,11,23,0.086,-1,3.04
1999,11,24,0.086,-1,3.04
1999,11,25,0.086,-1,3.04
1999,11,26,0.086,-1,3.04
1999,11,27,0.086,-1,3.04
1999,11,28,0.086,-1,3.04
1999,11,29,0.086,-1,3.04
1999,11,30,0.079,-1,2.82
1999,12,1,0.057,-1,2.09
1999,12,2,0.055,-1,2.04
1999,12,3,0.055,-1,2.04
1999,12,4,0.055,-1,2.04
1999,12,5,0.055,-1,2.04
1999,12,6,0.055,-1,2.04
1999,12,7,0.055,-1,2.04
1999,12,8,0.055,-1,2.04
1999,12,9,0.055,-1,2.04
1999,12,10,0.06,-1,2.03
1999,12,11,0.075,-1,2.01
1999,12,12,0.076,-1,2.01
1999,12,13,0.076,-1,2.01
1999,12,14,0.076,-1,2.01
1999,12,15,0.076,-1,2.01
1999,12,16,0.076,-1,2.01
1999,12,17,0.076,-1,2.01
1999,12,18,0.076,-1,2.01
1999,12,19,0.076,-1,2.01
1999,12,20,0.272,-1,1.99
1999,12,21,0.911,-1,1.94
1999,12,22,0.96,-1,1.93
1999,12,23,0.96,-1,1.93
1999,12,24,0.96,-1,1.93
1999,12,25,0.96,-1,1.93
1999,12,26,0.96,-1,1.93
1999,12,27,0.96,-1,1.93
1999,12,28,0.96,-1,1.93
1999,12,29,0.96,-1,1.93
1999,12,30,0.96,-1,1.93
1999,12,31,0.96,-1,1.93
2000,1,1,0.98,-1,1.86
2000,1,2,0.98,-1,1.86
2000,1,3,0.98,-1,1.86
2000,1,4,0.98,-1,1.86
2000,1,5,0.98,-1,1.86
2000,1,6,0.98,-1,1.86
2000,1,7,0.98,-1,1.86
2000,1,8,0.98,-1,1.86
2000,1,9,0.98,-1,1.86
2000,1,10,0.976,-1,1.92
2000,1,11,0.961,-1,2.1
2000,1,12,0.96,-1,2.12
2000,1,13,0.96,-1,2.12
2000,1,14,0.96,-1,2.12
2000,1,15,0.96,-1,2.12
2000,1,16,0.96,-1,2.12
2000,1,17,0.96,-1,2.12
2000,1,18,0.96,-1,2.12
2000,1,19,0.96,-1,2.12
2000,1,20,1.19,-1,2.04
2000,1,21,1.92,-1,1.79
2000,1,22,1.98,-1,1.77
2000,1,23,1.98,-1,1.77
2000,1,24,1.98,-1,1.77
2000,1,25,1.98,-1,1.77
2000,1,26,1.98,-1,1.77
2000,1,27,1.98,-1,1.77
2000,1,28,1.98,-1,1.77
2000,1,29,1.98,-1,1.77
2000,1,30,1.98,-1,1.77
2000,1,31,1.98,-1,1.79
2000,2,1,2,-1,1.85
2000,2,2,2,-1,1.86
2000,2,3,2,-1,1.86
2000,2,4,2,-1,1.86
2000,2,5,2,-1,1.86
2000,2,6,2,-1,1.86
2000,2,7,2,-1,1.86
2000,2,8,2,-1,1.86
2000,2,9,2,-1,1.86
2000,2,10,2.03,-1,1.91
2000,2,11,2.11,-1,2.07
2000,2,12,2.12,-1,2.08
2000,2,13,2.12,-1,2.08
2000,2,14,2.12,-1,2.08
2000,2,15,2.12,-1,2.08
2000,2,16,2.12,-1,2.08
2000,2,17,2.12,-1,2.08
2000,2,18,2.12,-1,2.08
2000,2,19,2.12,-1,2.08
2000,2,20,2.16,-1,2.01
2000,2,21,2.31,-1,1.79
2000,2,22,2.32,-1,1.77
2000,2,23,2.32,-1,1.77
